Date,y,x,c,y_1,x_1,c_1
2020-08-14,69.78282664145529,20.32835541192096,17.440266781634506,70.66631557048844,20.315346345370692,20.46535224571676
2020-08-15,70.75018755850813,18.29147162594909,17.758603283699653,69.78282664145529,20.32835541192096,17.440266781634506
2020-08-16,76.49274304272325,18.809907334342242,19.08792552405405,70.75018755850813,18.29147162594909,17.758603283699653
2020-08-17,82.21878775105137,17.177352488115375,21.406699264434085,76.49274304272325,18.809907334342242,19.08792552405405
2020-08-18,79.56916858704496,21.309076843748024,20.513434837645725,82.21878775105137,17.177352488115375,21.406699264434085
2020-08-19,77.88703264720863,20.270303033641657,20.506828417544202,79.56916858704496,21.309076843748024,20.513434837645725
2020-08-20,79.17366883860942,17.152326321004256,17.92916478230521,77.88703264720863,20.270303033641657,20.506828417544202
2020-08-21,83.67136010085251,18.892702553051205,20.745437941017034,79.17366883860942,17.152326321004256,17.92916478230521
2020-08-22,90.01126854381236,16.558668368307536,20.59610971077944,83.67136010085251,18.892702553051205,20.745437941017034
2020-08-23,97.0067309340609,15.299802238554914,21.945946960205845,90.01126854381236,16.558668368307536,20.59610971077944
2020-08-24,112.21094437420888,13.612717156533709,24.431905296983295,97.0067309340609,15.299802238554914,21.945946960205845
2020-08-25,110.69227609927233,15.290213522665793,22.616032104178487,112.21094437420888,13.612717156533709,24.431905296983295
2020-08-26,104.44027446508572,16.586645981135234,20.676222666364094,110.69227609927233,15.290213522665793,22.616032104178487
2020-08-27,93.18186763101508,20.59069741966075,18.622379105235588,104.44027446508572,16.586645981135234,20.676222666364094
2020-08-28,87.45520168999735,18.959549497183087,18.022310488915053,93.18186763101508,20.59069741966075,18.622379105235588
2020-08-29,78.07245990072663,22.073276799852145,16.96547539660315,87.45520168999735,18.959549497183087,18.022310488915053
2020-08-30,82.93312810339484,18.05545246569882,19.309883753362445,78.07245990072663,22.073276799852145,16.96547539660315
2020-08-31,84.10773086589367,16.957673642720618,16.373099870825143,82.93312810339484,18.05545246569882,19.309883753362445
2020-09-01,81.80133998546852,16.076192679677217,14.283801906348577,84.10773086589367,16.957673642720618,16.373099870825143
2020-09-02,85.34293195171855,14.793301213078582,15.64958987265947,81.80133998546852,16.076192679677217,14.283801906348577
2020-09-03,97.38549798649396,16.080205467607588,20.24931650139957,85.34293195171855,14.793301213078582,15.64958987265947
2020-09-04,100.80500434424836,17.7820956248112,20.39931815072998,97.38549798649396,16.080205467607588,20.24931650139957
2020-09-05,99.38486709227222,17.28024958070193,19.09448383085893,100.80500434424836,17.7820956248112,20.39931815072998
2020-09-06,98.8943436912358,18.647504390110157,21.04448661159292,99.38486709227222,17.28024958070193,19.09448383085893
2020-09-07,94.34264821044806,21.531559270590172,19.736312697085882,98.8943436912358,18.647504390110157,21.04448661159292
2020-09-08,85.52885727026319,22.89789144578385,19.611052356092667,94.34264821044806,21.531559270590172,19.736312697085882
2020-09-09,88.64817641795645,17.628173435276402,19.968729941383913,85.52885727026319,22.89789144578385,19.611052356092667
2020-09-10,96.60802245167663,19.470146345620496,22.41893901653642,88.64817641795645,17.628173435276402,19.968729941383913
2020-09-11,105.49853478893304,17.165826843116356,24.099741073068753,96.60802245167663,19.470146345620496,22.41893901653642
2020-09-12,112.25538327486791,18.19094434469038,24.917652972051098,105.49853478893304,17.165826843116356,24.099741073068753
2020-09-13,114.19526380313152,19.17408069925812,24.64806252031948,112.25538327486791,18.19094434469038,24.917652972051098
2020-09-14,114.55360355712389,18.096060570204656,23.060748092439326,114.19526380313152,19.17408069925812,24.64806252031948
2020-09-15,123.816958589502,17.2240991137825,25.73336728400838,114.55360355712389,18.096060570204656,23.060748092439326
2020-09-16,128.87401647406358,18.884575637737644,27.434744746603478,123.816958589502,17.2240991137825,25.73336728400838
2020-09-17,127.53011567558266,19.588423928834118,26.68815945578048,128.87401647406358,18.884575637737644,27.434744746603478
2020-09-18,123.49098392395778,15.933970384656721,22.85288570797008,127.53011567558266,19.588423928834118,26.68815945578048
2020-09-19,112.83898199238489,15.874949887780573,19.10082609721227,123.49098392395778,15.933970384656721,22.85288570797008
2020-09-20,102.20869908932647,20.841354233861892,19.981861878987562,112.83898199238489,15.874949887780573,19.10082609721227
2020-09-21,94.6935485608617,19.10143356591948,18.749384936719593,102.20869908932647,20.841354233861892,19.981861878987562
2020-09-22,92.25257243637873,20.792389630373137,19.9895907912606,94.6935485608617,19.10143356591948,18.749384936719593
2020-09-23,87.44272109151063,19.960287950851683,18.763809999333237,92.25257243637873,20.792389630373137,19.9895907912606
2020-09-24,92.25277499954626,18.441448720358338,21.441904745567847,87.44272109151063,19.960287950851683,18.763809999333237
2020-09-25,105.31482281994143,19.405644150941264,25.616724805472977,92.25277499954626,18.441448720358338,21.441904745567847
2020-09-26,109.99316290780067,20.078809821927226,24.963920283316558,105.31482281994143,19.405644150941264,25.616724805472977
2020-09-27,107.35242121283058,21.840662155663633,24.14071668156926,109.99316290780067,20.078809821927226,24.963920283316558
2020-09-28,101.51357350846115,20.44583550975243,22.153890159439886,107.35242121283058,21.840662155663633,24.14071668156926
2020-09-29,113.46151416371731,18.316827666245533,25.95343744976224,101.51357350846115,20.44583550975243,22.153890159439886
2020-09-30,116.73582577616787,16.258960802549716,22.79876079983527,113.46151416371731,18.316827666245533,25.95343744976224
2020-10-01,128.0479967618333,12.439445546737478,24.47686964146227,116.73582577616787,16.258960802549716,22.79876079983527
2020-10-02,131.29286861913772,17.418832140828226,25.76094999612424,128.0479967618333,12.439445546737478,24.47686964146227
2020-10-03,122.76907624359819,18.761886893834152,23.239088823808306,131.29286861913772,17.418832140828226,25.76094999612424
2020-10-04,93.7266212833323,21.721952295117386,14.345123183126374,122.76907624359819,18.761886893834152,23.239088823808306
2020-10-05,84.81447140276913,19.728620454351805,16.434814594080116,93.7266212833323,21.721952295117386,14.345123183126374
2020-10-06,84.2782478637049,21.31319724983447,19.239491219045142,84.81447140276913,19.728620454351805,16.434814594080116
2020-10-07,75.65966642896936,21.742698860223584,16.7036809581864,84.2782478637049,21.31319724983447,19.239491219045142
2020-10-08,71.86742542700978,18.17241199937487,15.464688899093119,75.65966642896936,21.742698860223584,16.7036809581864
2020-10-09,81.82972439114663,19.07956442866656,19.75907114298585,71.86742542700978,18.17241199937487,15.464688899093119
2020-10-10,66.99223754052498,23.088108510636708,13.627575605728667,81.82972439114663,19.07956442866656,19.75907114298585
2020-10-11,70.45244027004384,19.323137301575834,17.336045117200218,66.99223754052498,23.088108510636708,13.627575605728667
2020-10-12,76.77000630077683,19.795783165114557,18.06643991139012,70.45244027004384,19.323137301575834,17.336045117200218
2020-10-13,80.35548806363452,21.367915138877887,17.56066844643039,76.77000630077683,19.795783165114557,18.06643991139012
2020-10-14,84.46137848514721,20.16271233522623,18.921979722609642,80.35548806363452,21.367915138877887,17.56066844643039
2020-10-15,85.60935465444719,21.748744375833304,19.582803776653456,84.46137848514721,20.16271233522623,18.921979722609642
2020-10-16,87.85756182737344,22.08425916410318,20.343731526607282,85.60935465444719,21.748744375833304,19.582803776653456
2020-10-17,94.75052803681112,19.17465710309952,20.44921768004735,87.85756182737344,22.08425916410318,20.343731526607282
